grp,value
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
5,1000000.4
5,1000000.6
6,1000000.3
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
6,1000000.2
6,1000000.4
